,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
20,2040,0.04357695213626693,0,80,920,0,0,0,1000,0,329364590392.49786,303967473642.25494,25397116750.245033,13659986733.49077,775403264.9617852,0,32445870917.253914,20966010702.266796,3791333566.345178,0.0,0,1609983974.6571925,1432801142.6965451,114355628.61427042,0.0,0,0,70720509.76362845,0.7737821318075062,0,0.005726924584452357,0.0021050652527231386,0.007273866547901493,0.01660090844926611,-0.09066296893413016,724580772.4396173,198672784.31126404,-45281849.33465377,116977305.71463265,19794579.456994914,-2873573969.452243,-1378010914.3396974
21,2041,0.042959108838115594,0,67,933,0,0,0,1000,0,344185996960.16266,314331920700.4526,29854076259.7095,13976878352.221859,898710174.6189978,0,37723246478.243164,24809960216.092308,3940582247.032762,0.0,0,1844407167.5507395,1637639064.2627666,115346219.56230314,0.0,0,0,93817440.28925356,0.7737821318075062,0,0.005723167290289407,0.0021050652527231386,0.006847702332041238,0.016052873441852637,-0.08710802307410741,848335390.258715,232605059.95075497,-55898830.918578915,150734953.74501795,12046969.522863008,-3251303192.1535954,-1558911343.4077573
22,2042,0.04233067172953547,0,52,948,0,0,0,1000,0,359674366823.3655,324844578231.2259,34829788592.14443,14289049498.581835,1032951215.3167702,0,43563204529.97281,29175156823.758354,4091965167.4189825,0.0,0,2098731285.5512154,1858101302.789014,116239143.45511077,0.0,0,0,122129149.66764149,0.7737821318075062,0,0.005719333965328496,0.0021050652527231386,0.006460501284162782,0.015525036472629958,-0.08369246863503928,986878827.8760011,270592281.7297787,-67874837.57967073,193537152.93079433,2100212.371161127,-3651191328.8988266,-1750466005.989843
23,2043,0.041693196414774494,0,38,962,0,0,0,1000,0,375859713330.4262,335507745883.40967,40351967447.011505,14596326675.376379,1178387593.6613553,0,49990613876.683556,34102633872.27458,4245515442.571998,0.0,0,2373362860.189836,2094478029.3650634,117038430.41609903,0.0,0,0,156292078.1359237,0.7737821318075062,0,0.005715434912507347,0.0021050652527231386,0.006107865816009673,0.015042578544509803,-0.08041084000113281,1140980253.6926413,312845347.9134789,-81280951.49007145,246022400.84505567,-10245477.223320229,-4052740406.076827,-1941649290.4142573
24,2044,0.04104813901781897,0,18,982,0,0,0,1000,0,392773400430.2965,346326872746.78235,46446527683.50808,14898791719.354797,1335026420.3848453,0,56987571600.65203,39653353341.24204,4401311539.706668,0.0,0,2666303940.558303,2348523386.6721525,117749168.17422993,0.0,0,0,196932529.17615944,0.7737821318075062,0,0.005711479783361536,0.0021050652527231386,0.005772704700321624,0.014599042148252774,-0.0772578858664556,1311958696.4347644,359725922.95608044,-96238948.04073076,311353898.6387629,-25263777.594619766,-4413012381.677033,-2115759623.1921444
25,2045,0.04039686142653156,0,1,999,0,0,0,1000,0,410448203449.6473,357336525469.6453,53111677980.00835,15196610671.757595,1502791857.2736564,0,64554131206.91602,45835050547.1105,4559851220.714538,0.0,0,2976977434.4278455,2619038446.98886,118387023.53453341,0.0,0,0,244655385.06216905,0.7737821318075062,0,0.005707477612214948,0.0021050652527231386,0.005480083505353469,0.014263004945019904,-0.07422856083172606,1499427102.8769267,411127880.7431452,-112710136.3759773,390080258.9691741,-42951364.1625063,-4426773764.164311,-2123001497.6364129
26,2046,0.03974063628258418,0,0,1000,0,0,0,1000,0,428918372604.8779,368571579097.66174,60346793507.22645,15490717362.223682,1680841550.983997,0,72755243605.56284,52545051600.54878,4721636688.427055,0.0,0,3308276635.539394,2899355397.049853,118966215.98460224,0.0,0,0,300033715.8470885,0.7737821318075062,0,0.005703436848716132,0.0021050652527231386,0.0052635091495943295,0.014025757998074258,-0.0713180173305982,1699688434.516099,466037530.3777568,-130349100.76915325,471422460.8860601,-62700603.285762824,-4426773764.164311,-2123001497.6364129
27,2047,0.039080651728970954,0,0,1000,0,0,0,1000,0,448219699372.1138,380026986096.20233,68192713275.905685,15781975185.313461,1868404874.4919083,0,81546991963.85645,59738300257.33468,4886595258.00419,0.0,0,3657666309.334352,3186014141.7213435,119485467.99958871,0.0,0,0,363599722.7984463,0.7737821318075062,0,0.0056993653887977315,0.0021050652527231386,0.005083589560957207,0.01372972988509604,-0.0685215978725211,1910884963.5158668,523945501.5097885,-148984121.9633727,555193541.8591985,-84199332.75101395,-4426773764.164311,-2123001497.6364129
28,2048,0.03841801592635455,0,0,1000,0,0,0,1000,0,468389585843.8578,391752901054.67236,76636684789.1805,16070168657.053797,2065791388.7746348,0,90852394783.96773,67351811655.6072,5055449158.66766,0.0,0,4021327516.144873,3474699728.109642,119962638.74513589,0.0,0,0,435836858.60147244,0.7737821318075062,0,0.0056952706041318545,0.0021050652527231386,0.004937858764196992,0.013490169769039726,-0.06583482758976056,2130708244.9999247,584218841.6949444,-168397214.70790225,640839727.4487395,-107035882.58572505,-4426773764.164311,-2123001497.6364129
29,2049,0.03775376134899024,0,0,1000,0,0,0,1000,0,489467117206.8342,403841773947.81256,85625343259.01352,16356448994.647663,2271945281.585137,0,100570179857.2635,75302726715.57672,5229529675.851817,0.0,0,4394665537.859681,3760121570.1163545,120427644.0785009,0.0,0,0,517173491.5041531,0.7737821318075062,0,0.005691159370151068,0.0021050652527231386,0.004825783875194378,0.013310043061785317,-0.06325340707665594,2356380897.180461,646096020.6886098,-188323505.21134624,727728481.7130531,-130699789.13967256,-4426773764.164311,-2123001497.6364129
30,2050,0.037088848870486295,0,0,1000,0,0,0,1000,0,511493137481.1391,416418105664.9957,95075031816.13742,16642867950.604155,2484911552.066799,0,110582057153.43655,83494262685.1727,5410629630.179023,0.0,0,4772651563.954743,4036324684.9644256,120917237.87102471,0.0,0,0,607978270.8496886,0.7737821318075062,0,0.005687038092701874,0.0021050652527231386,0.004746075913975805,0.013187592219818772,-0.060773205509653865,2584863141.245137,708743561.6124176,-208471213.270745,815224753.3264002,-154623695.57998583,-4426773764.164311,-2123001497.6364129
