,RunId,iteration,Step,avg_consumer_income,consumer_proffer,consumer_reselling,consumer_recycling,consumer_landfilling,consumer_storing,consumer_buying_new,consumer_buying_used,consumer_recycle_manufactor,consumer_recycle_recycler,avg_new_product_price,avg_used_product_price,new_price_to_income,used_price_to_income
64,0,0,64,5046.5776,0,0,0,0,0,9278,722,0,0,4753.2,2443,0.9418660281771948,0.48409044577061494
65,0,0,65,5073.5397,1789,264,1651,52,6244,0,0,454,1197,4753.2,2446,0.9368607089050667,0.48210916729399
66,0,0,66,5102.3928,0,0,0,0,0,9238,762,0,0,4753.2,2447,0.9315629325911561,0.4795789144261885
67,0,0,67,5129.9509,1560,345,1585,49,6461,0,0,418,1167,4759.6,2443,0.9278061511270996,0.47622288158742415
68,0,0,68,5157.0638,0,0,0,0,0,9241,759,0,0,4759.6,2440,0.922928275581931,0.47313744693249676
69,0,0,69,5184.9127,1752,214,1644,34,6356,0,0,456,1188,4759.6,2443,0.9179710971797077,0.4711747605702214
70,0,0,70,5212.3245,0,0,0,0,0,9166,834,0,0,4763.0,2444,0.9137957546580225,0.4688886887222774
71,0,0,71,5237.3611,1936,220,1607,47,6190,0,0,490,1117,4770.5,2443,0.9108594784499392,0.4664562846354054
72,0,0,72,5265.2228,0,0,0,0,0,9249,751,0,0,4770.5,2447,0.9060395316984498,0.46474766461924466
73,0,0,73,5291.5325,1947,215,1296,30,6512,0,0,387,909,4785.3,2448,0.9043315901395295,0.46262590279848037
74,0,0,74,5318.4099,0,0,0,0,0,9219,781,0,0,4785.3,2446,0.8997614117708378,0.4599118996074372
75,0,0,75,5345.7979,2067,219,1348,30,6336,0,0,365,983,4787.7,2443,0.8956006361557365,0.4569944554020645
76,0,0,76,5374.8196,0,0,0,0,0,9131,869,0,0,4800.5,2444,0.8931462555506049,0.45471293585369826
77,0,0,77,5401.7245,2303,209,1167,24,6297,0,0,296,871,4800.5,2443,0.8886976742334786,0.4522629763883737
78,0,0,78,5429.5172,0,0,0,0,0,9095,905,0,0,4800.5,2444,0.8841485942801691,0.4501321038268375
79,0,0,79,5457.3651,1980,219,1144,24,6633,0,0,289,855,4807.0,2444,0.8808280025098559,0.4478351649956496
80,0,0,80,5484.1135,0,0,0,0,0,9085,915,0,0,4807.0,2445,0.8765318223264342,0.4458332235465221
81,0,0,81,5512.5711,2128,192,1063,14,6603,0,0,297,766,4807.0,2449,0.8720068934802492,0.4442573085361203
82,0,0,82,5539.1911,0,0,0,0,0,9108,892,0,0,4810.4,2458,0.8684300492900487,0.4437471023521828
83,0,0,83,5565.8364,2371,165,1027,16,6421,0,0,254,773,4818.0,2455,0.8656380916981318,0.4410837515813436
84,0,0,84,5593.7802,0,0,0,0,0,9139,861,0,0,4818.0,2457,0.8613137856221094,0.4392378520700545
85,0,0,85,5620.0105,2315,166,952,13,6554,0,0,270,682,4833.0,2457,0.8599628061193123,0.4371877952897063
86,0,0,86,5648.6514,0,0,0,0,0,9146,854,0,0,4833.0,2455,0.8556024540654076,0.4346170131865458
87,0,0,87,5675.5062,2733,136,879,14,6238,0,0,225,654,4835.4,2454,0.851976868600725,0.4323843395678081
88,0,0,88,5705.751,0,0,0,0,0,9057,943,0,0,4848.3,2455,0.849721622973032,0.4302676369859112
89,0,0,89,5732.9185,2764,118,743,15,6360,0,0,187,556,4848.3,2456,0.8456949108905003,0.42840308997938836
90,0,0,90,5761.458,0,0,0,0,0,9002,998,0,0,4848.3,2457,0.8415057438585859,0.42645455369109697
91,0,0,91,5789.0531,2230,209,1183,31,6347,0,0,294,889,4854.8,2456,0.8386172861326838,0.42424900196545096
92,0,0,92,5815.897,0,0,0,0,0,9008,992,0,0,4854.8,2455,0.8347465575817454,0.42211889240817024
93,0,0,93,5844.4468,2448,168,1076,33,6275,0,0,269,807,4854.8,2453,0.8306688667266166,0.41971465973477595
94,0,0,94,5870.388,0,0,0,0,0,9041,959,0,0,4858.3,2457,0.8275943600320796,0.41854132980647957
95,0,0,95,5895.7892,2321,154,1065,19,6441,0,0,273,792,4865.9,2464,0.8253178387042738,0.4179253898697735
96,0,0,96,5922.7236,0,0,0,0,0,8985,1015,0,0,4865.9,2463,0.8215645923439682,0.41585597545021347
97,0,0,97,5949.6191,2352,141,1082,29,6396,0,0,258,824,4881.2,2463,0.8204222687129669,0.41397608125871455
98,0,0,98,5978.0966,0,0,0,0,0,9040,960,0,0,4881.2,2465,0.8165140723888603,0.41233860289243235
99,0,0,99,6004.8056,2620,156,901,21,6302,0,0,291,610,4883.6,2469,0.8132819487112123,0.41117067969694143
100,0,0,100,6033.7722,0,0,0,0,0,8831,1169,0,0,4896.7,2469,0.8115487024849893,0.40919675422946855
101,0,0,101,6060.3715,2943,144,857,21,6035,0,0,207,650,4896.7,2469,0.8079867711080088,0.40740076742820136
102,0,0,102,6088.143,0,0,0,0,0,8968,1032,0,0,4896.7,2470,0.8043010816270248,0.4057066333691571
103,0,0,103,6116.255,2744,143,892,15,6206,0,0,231,661,4903.3,2471,0.8016833830505758,0.4040053921885206
104,0,0,104,6143.1213,0,0,0,0,0,8919,1081,0,0,4903.3,2473,0.7981773044266601,0.40256408415702294
105,0,0,105,6171.2688,2827,135,852,14,6172,0,0,206,646,4903.3,2473,0.7945367733779479,0.40072796699440477
106,0,0,106,6198.6579,0,0,0,0,0,8950,1050,0,0,4906.8,2478,0.7915907086919574,0.3997639553555617
107,0,0,107,6225.5362,2894,152,703,13,6238,0,0,210,493,4914.5,2478,0.7894099146030185,0.39803800353775154
108,0,0,108,6253.2062,0,0,0,0,0,8951,1049,0,0,4914.5,2478,0.7859168309530558,0.39627671321633373
